SigmoidOfAreas,Steel_Plate_Thickness,Length_of_Conveyer,Edges_Index,Edges_Y_Index,Minimum_of_Luminosity,labels
0.2716037032468106,70,1690,0.645892769725364,1.0,90,0
0.13618065970373422,50,1359,0.7983587491349828,1.0,122,3
0.4057,40,1354,0.031,1.0,110,4
0.6767106195849917,100,1629,0.3247252719518582,0.9868958181658327,82,0
0.7471355672820652,46,1353,0.19373451390706997,0.976641998316473,105,5
1.0,40,1401,0.05778834178260473,0.4774528603010732,33,2
0.3479,40,1360,0.9456,1.0,104,5
0.2412068066972915,100,1366,0.9018097481854203,1.0,108,4
0.9936643309893947,70,1356,0.324663970592141,0.8834541965659826,94,1
0.2699,69,1650,0.8667,0.9,88,5
0.5200752760416644,200,1687,0.08813095030623615,0.9794939479282635,105,0
0.3500540500809679,40,1353,0.044933269070184995,0.9868235776440166,111,4
0.2914,70,1626,0.4785,1.0,81,5
0.5461,150,1688,0.0047,0.9091,35,6
0.27664116833389446,70,1359,0.2079280478692904,0.9866985780625136,89,1
0.1425115871285774,50,1358,0.5166335014595722,0.9187452192518061,127,3
0.1367032073018896,50,1358,0.5857473748176968,1.0,121,3
0.7065859733808634,70,1354,0.3830097609442172,0.7845041728497326,111,1
0.12986888782054978,50,1358,0.4739269469451814,0.7537897002594164,106,3
1.0,40,1358,0.0574,0.5461,42,2
0.4366,40,1372,0.7507,0.8461,122,6
0.9905,70,1692,0.0284,0.0484,77,6
0.33974401331239834,40,1369,0.6337397001635207,1.0,100,0
0.8031901467039282,200,1687,0.5840725008202525,1.0,90,0
0.9201183739528188,90,1696,0.1313815810249745,0.9892370778549278,77,0
0.215,85,1696,0.9835,1.0,102,5
0.761,50,1362,0.6535,0.56,116,6
0.3621972139544095,80,1362,0.41761315358787865,0.5027525070595119,88,5
0.9998,90,1698,0.2474,1.0,63,0
0.3273208656613278,100,1364,0.9162713639034328,1.0,98,4
0.12814735898557375,50,1358,0.5018323528238474,0.75,107,3
0.3464,80,1352,0.1849,1.0,101,0
0.14196898237140876,50,1358,0.22628904348230727,0.8728457061823903,128,3
0.981005835718002,70,1354,0.20760435821213455,0.952805603591183,93,1
0.19289966208202944,100,1360,0.13388493357535147,1.0,97,0
0.9946206352150435,100,1364,0.9097690086594369,1.0,96,4
1.0,50,1358,0.003,0.3375,26,2
0.3359,185,1353,0.2055,1.0,100,6
0.5035553461738509,70,1356,0.0881549998990418,0.9390037480830086,84,1
0.3068,100,1353,0.1523,0.9091,145,6
0.3514868718250873,149,1687,0.25239679471984877,1.0,119,0
0.3636760855053049,40,1354,0.0325,0.9834280070491719,110,4
0.3097,200,1687,0.9923,1.0,55,5
0.2699,80,1356,0.2979,0.5625,95,6
0.2445,70,1692,0.0024,1.0,40,6
0.28029886985301405,79,1655,0.052016922586847654,1.0,67,5
1.0,40,1404,0.05657626476441684,0.43330661911042107,39,2
0.1899135024526035,69,1651,0.2578483460397532,0.6315385370733638,115,4
0.3977,40,1370,0.8204,1.0,118,6
0.2888412029137701,70,1355,0.01273825403315809,0.9573089142864827,90,1
0.6476589240392009,70,1688,0.10178467337749689,1.0,59,5
0.9590113252555216,70,1354,0.3004084672469821,0.9573056626277607,95,1
0.6244701505023149,100,1362,0.9078234685231051,1.0,109,4
0.13766278583343466,50,1358,0.37899650327258605,0.9161965109715837,123,3
0.1753,40,1387,0.6446,1.0,161,2
0.3097,40,1364,0.2771,0.9286,118,6
0.3787,40,1362,0.1513,0.8,119,1
0.3497546026537737,100,1364,0.9003,1.0,108,4
0.9984790903454697,100,1364,0.9150492532266239,1.0,95,4
0.9764400266106126,40,1385,0.11414453363618159,0.9976483409888328,39,0
0.3977,40,1627,0.3995,1.0,67,6
0.257,100,1360,0.4485,0.9167,97,5
0.13884437290903096,50,1359,0.940478021061679,1.0,102,3
0.136482849157063,50,1358,0.527733637119651,0.977593073354273,116,3
0.45549473187601297,40,1665,0.8321313829848163,0.9976901121781689,88,5
0.13964330786823187,50,1356,0.32300859190292724,0.774918388636974,121,3
0.4649352085695526,69,1647,0.7371177274892607,1.0,92,0
0.21616885718650364,40,1387,0.6772476030575697,0.9621804859313613,148,2
0.37069276619825303,70,1359,0.03746803962439535,1.0,101,0
0.2365251345788331,80,1646,0.9086966265819821,1.0,84,5
0.30194927986699016,40,1352,0.04079579536011925,0.9789198629979579,108,4
0.49254239055831744,70,1356,0.08356567048393698,0.9961393107006636,92,0
0.1472128005517443,100,1694,0.6238530878286556,1.0,103,5
0.2901,185,1362,0.4302,1.0,90,6
0.3419,70,1354,0.034,0.75,104,1
0.2173,70,1650,0.9236,1.0,97,6
0.13957011622498408,50,1357,0.1688071943279957,0.8243530439324813,120,3
0.9878238103427568,100,1364,0.9139645000054593,0.9953389569069997,98,4
0.3315855383710898,100,1638,0.24628287764617804,1.0,86,0
1.0,40,1357,0.062022609962188224,0.477058165736337,39,2
0.226341014325521,100,1652,0.04471661197938499,1.0,92,0
0.5378,70,1353,0.7406,1.0,106,6
0.5267931162665442,40,1362,0.1767597751888404,1.0,78,0
0.6868,70,1356,0.7552,0.9546,99,1
0.9880276513638511,100,1364,0.9134271009498471,0.9943104863005696,98,4
0.7657647553689682,40,1627,0.04893592742045027,1.0,86,0
1.0,40,1356,0.0546,0.5149,37,2
0.1954,60,1690,0.8852,0.9,87,5
0.13234559449700267,50,1358,0.24641697323511783,1.0,127,3
0.338114622687337,124,1632,0.2649050694111758,1.0,66,0
0.41483269072723516,96,1648,0.06082352539896587,1.0,79,0
0.42929228889889504,70,1357,0.44489608152599786,0.9815622926291286,98,1
0.8170130417561365,100,1358,0.14041256251815984,0.7895334488830441,100,5
0.4187,60,1698,0.4417,1.0,79,0
0.3068,40,1364,0.2258,0.7059,125,6
0.1822,200,1353,0.2779,0.7,190,6
1.0,80,1687,0.6568,0.9905,65,6
0.2792,70,1352,0.0251,0.5882,105,1
1.0,40,1358,0.0604,0.4558,40,2
0.6277606046725361,40,1359,0.23244476425073846,1.0,80,0
0.980807560380064,100,1364,0.9159040505210441,1.0,95,4
1.0,40,1362,0.0705,0.4848,41,2
0.6771630098565358,40,1361,0.22072068758436658,1.0,77,0
0.417,90,1698,0.0024,1.0,23,0
1.0,40,1358,0.0574,0.5662,38,2
0.3945,70,1356,0.2596,0.875,114,1
1.0,50,1358,0.0044,0.2901,27,2
0.9880099191043463,100,1364,0.9134738496339959,0.9943999536098888,98,4
0.23242662592373073,70,1356,0.2040294531092513,0.8768041161173674,101,1
0.3509,80,1692,0.1395,0.9333,87,5
0.2583,69,1648,0.5886,1.0,73,6
0.5573009147668033,90,1698,0.018485210271175362,1.0,71,0
0.3261860256769203,40,1353,0.040256477346472835,0.9780679861070058,110,4
0.16392345721670926,50,1358,0.6043816028776314,0.8416497864208186,104,3
0.9149972637779671,90,1697,0.15515522111945956,0.9923306884363661,67,0
0.2739,40,1358,0.3358,1.0,103,6
0.812492255423615,40,1358,0.1856,0.46626437719973246,114,2
0.1773,100,1687,0.1885,1.0,116,6
0.3134571611761542,70,1355,0.16517749411229266,0.8872723881459739,104,1
1.0,100,1364,0.9091,0.9829,111,4
0.5162,70,1356,0.7463,0.96,105,1
0.4498,80,1694,0.758,1.0,77,6
0.6161165825063852,70,1356,0.15659123210343306,0.8289401338759433,116,1
0.1862,60,1692,0.4326,1.0,97,5
0.9741065873444767,41,1668,0.8973920187619726,0.9066668667831005,48,0
0.5921415073827301,70,1355,0.3875208391745605,0.532208236765294,106,1
0.1965,100,1652,0.9952,1.0,76,6
0.7631014488690375,70,1354,0.2041662086086397,0.8596853702083102,109,1
0.8299,90,1700,0.1376,1.0,80,0
1.0,40,1356,0.0575,0.528,44,2
0.3419,70,1692,0.3345,0.2727,65,6
0.5212,290,1353,0.7287,1.0,99,0
0.2018,211,1694,0.7355,1.0,62,0
0.2051,70,1354,0.1226,0.9167,114,6
1.0,40,1402,0.0556,0.4269,27,2
0.15442399537913049,50,1358,0.9404538631485657,0.7216661137470868,120,3
0.9874,40,1387,0.62,1.0,64,0
0.3509,40,1362,0.2863,1.0,107,5
0.4729,60,1690,0.8805,0.9565,85,5
0.40880847671970755,70,1357,0.21327053989650238,0.9119300109778115,92,1
0.4713,70,1354,0.2024,1.0,96,1
0.1696,70,1622,0.7694,1.0,93,5
0.5406721543820782,70,1356,0.8439339493989602,0.9044751169751694,86,1
0.3479,70,1358,0.3314,0.8125,93,1
1.0,40,1358,0.058696610041693145,0.4955540068426995,45,2
0.1361,50,1358,0.6259,1.0,122,3
0.7659,80,1694,0.0673,0.8,95,5
1.0,70,1356,0.003974731765590727,0.8684244840131727,39,1
0.13693942899168732,50,1358,0.5122974043867677,1.0,125,3
0.3509,100,1650,0.3915,1.0,67,6
0.381883297842315,68,1652,0.24976450505108916,0.621230074879086,116,4
0.27165817034419004,100,1364,0.9026284358876693,1.0,106,4
0.13866282527668958,50,1358,0.9205435640308246,1.0,113,3
0.9619971327023104,70,1357,0.016110290700910378,0.9582457574668894,42,1
0.14288777840285616,50,1358,0.8649870437170938,1.0,89,3
0.9933723711940292,70,1358,0.19901146327664987,0.8202861057420137,78,1
0.2371366949524134,70,1356,0.1304946915339806,0.9166215431909253,96,1
0.9254,70,1353,0.0,0.6557,121,6
1.0,80,1687,0.6319,0.9821,72,6
0.2510244746299373,70,1686,0.6118405258193298,1.0,91,5
0.7834451117339045,200,1687,0.537825846932648,1.0,90,0
0.23966164082358543,70,1355,0.02839744955096552,1.0,74,1
0.25925060181465953,100,1364,0.8984523255235208,1.0,106,4
0.8391,185,1353,0.1035,0.9483,86,6
0.13842157560193122,50,1356,0.15947530176569127,0.8004490422151939,121,3
0.13887747944845022,50,1358,0.5246936242618037,1.0,127,3
0.19070683396449314,70,1691,0.7774268520806265,1.0,110,0
0.2074729284053229,60,1692,0.639792467105609,1.0,93,5
0.2124650682964695,100,1625,0.8701660500151203,0.9608684250106772,99,0
0.18010581669808765,116,1362,0.2128781083077448,1.0,97,0
0.13657088518272226,50,1358,0.30199056778208977,1.0,114,3
0.9848,70,1354,0.7991,0.9063,91,6
0.14230252552060105,50,1360,0.40257953121598566,0.8534099997124702,114,3
0.3479,200,1687,0.0047,1.0,102,6
0.6237788332916712,70,1352,0.07111412539062545,0.976835318820966,82,1
0.6438,40,1378,0.0508,1.0,87,6
0.9969311691986095,120,1353,0.06683251578615763,0.8487665685670438,98,4
0.8928942729679011,70,1356,0.6514492794493966,0.7850840030943601,95,1
0.24007026289951122,50,1360,0.8703918074661573,0.9677472441363816,99,3
0.7320671326550796,40,1360,0.22922215797220596,0.6400288857939467,120,1
0.7146978184809237,70,1356,0.004308725603298515,0.9246613880458228,43,1
0.3290007300217723,40,1354,0.0325,0.9924241711392966,110,4
0.3389922256488571,40,1352,0.03295012770893526,1.0,108,4
1.0,40,1358,0.0604,0.4718,38,2
0.26279652773650924,69,1650,0.28840377024357244,0.5731302342696085,115,4
0.7037,300,1692,0.1277,0.9643,112,6
0.5822,50,1350,0.117,1.0,84,0
0.7743939827575442,40,1374,0.027347374730169675,1.0,75,0
0.40439273665105036,40,1362,0.4244876106429788,1.0,87,0
0.2432,70,1690,0.7941,1.0,81,5
0.7982956480697372,100,1364,0.9101909384818619,0.9951315313096417,94,4
0.2061,70,1354,0.3575,0.7143,109,1
0.2792,100,1630,0.9669,1.0,84,0
0.9935616817975814,120,1353,0.0727684673427594,0.8259817012491989,99,4
0.4138,250,1633,0.2241,1.0,101,6
0.25995676322762684,70,1693,0.8369719027495519,1.0,101,0
0.21137609905459287,70,1360,0.4639607654673765,0.6886173461091868,115,3
0.13735820997826506,50,1358,0.7354694485625392,1.0,109,3
0.4786374168806336,70,1356,0.02408393419665341,1.0,94,0
1.0,40,1362,0.0631,0.5341,39,2
0.20692002628239903,70,1357,0.5330377720874966,0.9149182482163853,112,1
0.9708,90,1696,0.125,0.9857,77,0
0.13465274475661085,50,1358,0.5878213053911541,1.0,116,3
0.7304085997197675,148,1688,0.5821826001854065,0.944248412399413,93,0
0.463,70,1358,0.0206,1.0,100,5
0.3787,200,1687,0.0083,1.0,74,6
0.8944788965011613,149,1687,0.5950835411866526,0.9291872153408474,96,0
0.394300368405889,40,1354,0.0311121275238765,1.0,110,4
0.38388803381585346,40,1354,0.03382870921827423,1.0,111,4
1.0,40,1360,0.6205919982517534,0.9994170071385904,36,0
1.0,40,1402,0.0556,0.4108,35,2
0.1862,185,1366,0.4129,0.9,114,6
0.463,80,1362,0.4097,0.9333,84,5
1.0,40,1398,0.0558,0.3411377535143256,30,2
0.2647075313248749,100,1366,0.9004,1.0,106,4
0.217812510844458,69,1650,0.3157859369254293,0.6300072562363106,115,4
0.38264363856839934,70,1355,0.19851892394631587,1.0,96,1
0.4732958458481652,69,1650,0.22344859719993682,0.6154,114,4
0.18876371770169223,50,1358,0.894534258858717,1.0,89,3
0.2662924608184142,40,1355,0.0325,1.0,110,4
0.9537,50,1362,0.6417,0.7714,121,6
0.9777841335207963,150,1687,0.1859621414686004,0.9551836368527158,81,0
1.0,70,1356,0.47942956199510534,0.46686315388114585,94,1
0.2819,60,1688,0.3389,1.0,84,5
0.9987,40,1374,0.7467,1.0,71,6
0.2469,80,1646,0.8311,1.0,86,5
0.2288,80,1648,0.4721,0.8889,100,5
0.2901,70,1687,0.5691,1.0,80,5
0.7966,40,1374,0.5429,1.0,113,6
0.6091945449223389,70,1353,0.2920083070803834,0.8560475167844208,99,1
0.9986102943695631,100,1366,0.9099411774782522,1.0,94,4
0.2528902532224041,70,1356,0.15647537631414515,0.9533208886264742,102,1
0.1773,40,1387,0.2293,1.0,143,2
0.41668617146994497,40,1376,0.7192216782147123,1.0,96,5
0.13302415480204796,50,1358,0.6294373959757575,1.0,110,3
0.640632678843013,90,1698,0.09766763698389669,0.9907910070481039,80,0
0.215,40,1627,0.2668,1.0,97,0
1.0,40,1400,0.0557,0.4492,27,2
1.0,40,1400,0.0557,0.5301,41,2
1.0,50,1358,0.0,0.3511,29,2
0.4025,69,1646,0.4484,1.0,88,0
1.0,40,1358,0.0574,0.4962,42,2
0.2914,70,1356,0.1578,1.0,112,1
1.0,70,1354,0.4380228468962032,0.8378988939400255,95,1
0.9980748693447635,100,1365,0.9070008426880362,1.0,94,4
1.0,40,1356,0.0575,0.4114,45,6
0.6839,143,1658,0.6972,0.95,112,6
1.0,40,1358,0.0633,0.5113,37,2
0.23776192516407105,69,1691,0.4475611031331286,1.0,95,0
0.2942,80,1658,0.0434,1.0,65,6
0.910243324161135,70,1352,0.030150309096960284,0.9386921987788419,80,1
0.2173,70,1624,0.7438,1.0,96,5
0.5951,40,1360,0.3015,0.7059,122,1
0.13560977741047703,50,1358,0.895172063580048,1.0,111,3
0.2083,60,1682,0.8537,1.0,91,0
0.8309430689803616,70,1353,0.07146344877383921,0.6890242363652439,83,1
1.0,125,1634,0.1812,1.0,19,0
0.18141023986087368,100,1654,0.04255607604539092,1.0,87,0
0.1499,50,1358,0.8792,1.0,98,5
0.7951858131968658,90,1697,0.143912514295957,1.0,82,0
0.1907502034245907,112,1363,0.5649098301560345,1.0,85,0
0.2432,80,1696,0.2241,1.0,77,5
0.8493857946669245,40,1360,0.18341197228348488,1.0,73,0
0.39971005653717145,69,1648,0.22369330359801812,1.0,76,0
0.27943522577190877,70,1356,0.08127730649018626,0.9631201363750982,91,1
1.0,40,1358,0.05853538623944903,0.46484786323234617,40,2
0.8953957829049499,100,1364,0.9153102901881506,1.0,98,4
0.8102,200,1353,0.1183,0.4348,160,6
0.9998,70,1356,0.1047,0.9851,85,6
0.1753,185,1364,0.0147,1.0,93,5
0.3279296534973153,40,1386,0.21619834788809933,1.0,79,0
0.23861601455098244,100,1366,0.9023944708728914,0.9802819356884608,106,4
1.0,40,1356,0.0575,0.41433418352697027,37,2
0.5892376174327787,80,1687,0.0511618858233272,0.999741024371362,76,0
1.0,40,1400,0.1271,0.56,120,2
0.3576900955605836,40,1360,0.09956561517790821,1.0,81,0
0.2712,70,1359,0.20902853687152412,0.9959605061112937,89,1
0.32157000653789014,69,1650,0.27443726809686353,0.5796746964902155,114,4
1.0,70,1352,0.06766128940709377,0.8362554554992878,81,1
0.3977,70,1366,0.4144,0.9412,128,6
0.731033033510945,70,1357,0.013072226274225746,0.9188991436420921,44,1
0.23901978632772125,100,1364,0.9003,1.0,108,4
1.0,40,1356,0.0575,0.4497,40,2
1.0,40,1358,0.0574,0.4545,43,2
0.6015,300,1692,0.1182,0.8965,99,6
0.5675110353483129,84,1697,0.5245295184873741,0.9813824251044752,60,5
0.26959545858893064,100,1364,0.9043518385623399,1.0,106,4
0.8320565472801708,100,1360,0.6535551347727877,1.0,54,5
1.0,40,1402,0.0585,0.3734649525423215,40,2
0.3920670881895386,40,1353,0.03533254699661448,1.0,110,4
0.1753,100,1360,0.95,1.0,81,0
0.9973023340041323,40,1363,0.05529162307369233,0.9992038537891184,42,0
1.0,40,1358,0.0604,0.4025,43,2
0.9779,40,1360,0.2338,1.0,72,0
1.0,40,1358,0.1885,0.5772,116,2
0.997053046465828,100,1364,0.914704863499491,0.99936277346481,96,4
0.4913,150,1688,0.0047,1.0,35,6
0.25724822884031506,50,1358,0.8404986374670944,0.9633262242166845,95,3
0.286,70,1356,0.2552,0.9167,116,1
0.4796,40,1387,0.013,0.8529,92,6
1.0,40,1358,0.0604,0.46891516549108353,40,2
0.1773,60,1690,0.4402,1.0,96,5
0.2398200553707508,46,1357,0.5582668843158975,1.0,108,5
0.1292,50,1358,0.7393,1.0,99,3
0.2253,40,1364,0.2874,0.6429,117,6
0.9967957869062573,100,1364,0.912007845154251,1.0,96,4
0.26988771871532835,100,1364,0.9009924489394806,1.0,106,4
0.13470312675341128,50,1359,0.47321766139168864,1.0,118,3
0.6224327155385808,70,1355,0.01384895911646552,1.0,49,1
1.0,40,1356,0.06048365153239202,0.43917982939742534,43,2
0.13605406830470118,50,1356,0.8809980746925898,1.0,107,3
0.6010766799426827,70,1355,0.014155523809672794,0.9952472195030053,44,1
0.12742487836463065,50,1358,0.5977252352399325,0.75,107,3
0.3882,40,1362,0.1219,1.0,80,0
0.9972285214496242,150,1687,0.08845876213915188,0.9823594136448613,53,0
0.20017589449568393,117,1362,0.7976259995404164,1.0,84,0
1.0,40,1356,0.05759725834543926,0.5536470885337818,38,2
0.9950976799546243,100,1364,0.910673620431415,0.990129359207359,99,4
0.3212,40,1372,0.5583,1.0,110,6
0.5019781786600506,200,1687,0.07568142733802731,1.0,97,0
0.4591807784830094,70,1352,0.10913440686122715,0.6275645390091454,105,1
0.2482,40,1227,0.0782,0.6667,54,6
0.6619,40,1374,0.4061,0.9688,120,6
0.39771652692323234,201,1688,0.1521817630319593,1.0,95,0
0.705057413905623,41,1357,0.3882882088018219,1.0,68,0
0.9939407145585977,100,1364,0.9114154261337936,1.0,96,4
0.9519,40,1362,0.3495,1.0,63,5
0.1329828088465894,50,1358,0.6681151090648092,1.0,115,3
0.15579163439156843,50,1358,0.8973840235407496,0.7511209365498726,120,3
0.28364354952413184,70,1358,0.31069388390807096,0.9213453646353817,111,1
0.5362,100,1353,0.1818,0.9231,132,6
1.0,40,1402,0.0585,0.3699822506837243,38,2
0.4089,40,1373,0.3438,1.0,61,2
0.385,70,1356,0.1755,0.9667,111,1
0.3168,50,1358,0.9808,1.0,78,5
0.7067352234967763,90,1698,0.00617636037280879,1.0,40,0
0.33933558233983885,100,1364,0.9160922368138653,0.9997586856835989,98,4
0.1715,50,1358,0.4757,0.8571,120,3
0.7060412386039876,90,1697,0.12680775595490026,1.0,88,0
1.0,40,1358,0.0604,0.52,43,2
0.2712,70,1360,0.1985,1.0,89,1
1.0,80,1687,0.0,0.9302,72,6
0.13681379992944143,50,1360,0.5656230139811201,1.0,105,3
0.7228988121261595,90,1697,0.12674545893523223,1.0,88,0
0.2901,300,1354,0.4402,0.9231,33,6
1.0,40,1360,0.1309,0.4949,66,2
0.9237324822669445,124,1631,0.06329532269881209,1.0,46,0
0.22286916881240346,70,1357,0.02073696618503972,1.0,78,1
0.9957876969970106,100,1364,0.9164,1.0,97,4
0.215,40,1356,0.7434,1.0,82,6
1.0,200,1358,0.5184,0.5437,46,6
0.4045105839148691,175,1363,0.21344433325909032,0.9569368450631086,105,1
0.24923346666236146,100,1657,0.037145236805208204,1.0,76,0
1.0,40,1400,0.0586,0.4576,21,2
0.417,40,1373,0.6934,1.0,36,2
0.9967946964708544,100,1364,0.9154274249408039,1.0,96,4
0.7475984904365969,90,1698,0.17814285616417677,0.9875471770319144,85,0
0.2739,120,1364,0.2786,0.8667,131,6
0.7833939102692551,100,1364,0.9141195994581949,1.0,100,4
0.362275248624087,100,1364,0.9019097657756463,0.9968719324132327,109,4
0.37026238208246876,69,1650,0.2582503432536658,0.5909171831989638,114,4
0.8756,70,1356,0.09,0.875,86,1
0.9162713261721197,91,1699,0.19563107238875743,0.9895972544450902,88,0
1.0,40,1360,0.0742935338143036,0.5280375233985438,45,2
0.3663,300,1356,0.0619,1.0,36,6
0.2419595057636715,100,1365,0.902495439402629,1.0,106,4
0.1384,50,1360,0.9765,1.0,102,3
0.25295036969867274,70,1354,0.3122064189213637,1.0,98,1
1.0,150,1687,0.0877,0.982,53,0
0.6769315090443926,200,1687,0.4028967460270364,1.0,94,0
0.3678,100,1353,0.235,0.5862,173,6
0.4729,70,1358,0.5258,0.88,90,1
0.22909914582933555,69,1651,0.25467499780338637,0.6589637369253009,115,4
0.9999,80,1687,0.0,0.9917,59,6
1.0,40,1400,0.0557,0.5260323371732482,42,2
0.2288,60,1692,0.0638,1.0,82,5
0.2726193634922172,100,1364,0.9047474309817697,0.9793675229301668,106,4
0.4479432011686094,70,1355,0.1729214595394143,1.0,96,1
0.1322,50,1360,0.8032309190381909,1.0,111,3
0.759413866420936,100,1364,0.9135,0.9965222848813615,101,4
0.4098636752192506,70,1357,0.289298752282444,0.9352142990780287,90,1
1.0,40,1360,0.1515,0.6548,116,2
0.38966369249606275,70,1356,0.8631565593265481,0.9337648684149491,87,1
0.7635086616818272,100,1364,0.913896774029665,1.0,100,4
0.5626,80,1692,0.1608,1.0,52,5
1.0,40,1356,0.0605,0.4259,37,2
0.6815804786046407,40,1399,0.055748674215295946,0.5620084563985868,121,2
0.3329,40,1387,0.9185,1.0,192,2
0.3767662926215251,70,1354,0.04710789719465365,0.96527492115033,71,1
0.3279860343991785,70,1358,0.25187686046196006,0.945575634718088,104,1
0.1687,50,1358,0.4212,1.0,118,6
1.0,40,1402,0.0613,0.454,31,2
0.21171034287839377,70,1354,0.3516331370194968,0.7315778701033719,109,1
0.13159021773378618,50,1359,0.6031963154951212,1.0,109,3
0.14,50,1356,0.44351095643114713,1.0,119,3
1.0,40,1627,0.8494,0.9865,50,6
0.1262,50,1360,0.7894043589548443,0.8912832958973023,105,3
0.9965985561657156,100,1364,0.9132528642039202,1.0,96,4
0.13412916420760615,50,1358,0.31599208351856267,1.0,127,3
0.3329,80,1362,0.0441,0.9474,79,5
0.14387188704892878,50,1357,0.7529576533699335,0.7579085611620864,122,3
0.5461,40,1364,0.9546,1.0,78,5
0.9998393097724667,80,1693,0.22600892316253401,0.6416131406120107,119,5
0.13293847905116737,50,1360,0.8204595796122569,0.984453072607003,110,3
0.2902387651986413,70,1352,0.021483286264202397,0.9329026633812183,91,1
0.2744518012961057,40,1355,0.032290965888890764,1.0,110,4
0.4138,100,1353,0.3237,0.3125,150,6
0.649173369932613,80,1362,0.3968666111927268,0.6749141682577611,82,5
0.4083304563043916,40,1361,0.11916546456396096,1.0,79,0
0.7659,90,1698,0.1508,1.0,81,0
0.2173,60,1684,0.1532,1.0,101,5
0.2288,40,1358,0.0353,1.0,109,4
0.20758895755900275,40,1357,0.037920933223366135,0.9986079099409825,110,4
0.5162,60,1686,0.0024,1.0,77,6
0.266,80,1362,0.4141,0.8333,85,5
1.0,40,1402,0.0585,0.4516,39,2
0.22780946246375167,100,1631,0.50015971797634,1.0,85,0
1.0,40,1360,0.09358977717027797,0.533405763621736,73,2
0.5540355796009075,40,1373,0.0015,1.0,76,0
0.9549,40,1358,0.6775,0.2857,105,6
0.1622,60,1690,0.4556,0.875,97,5
1.0,40,1400,0.0529,0.3717,26,2
0.9495624207834554,100,1364,0.9132477383962568,0.9771700066947065,100,4
0.1681783951471639,50,1357,0.4717351637312178,0.8721684867768343,120,3
0.9885051400047654,100,1364,0.9110462981283856,0.9882531197674381,99,4
0.13391236611118812,50,1359,0.7309555762235095,1.0,109,3
0.7778224036201399,115,1355,0.2363694161974158,0.9983221118821037,82,4
0.154315474069315,50,1360,0.5781178176921936,0.9312419583633157,124,3
1.0,40,1358,0.1164,0.5955,68,2
0.2461252895567339,100,1364,0.9027829654108179,1.0,106,4
0.917752417358283,40,1359,0.06127040359415006,1.0,49,0
0.40044582972254594,70,1355,0.05426358742749401,0.7457554742595914,87,1
0.1622,60,1366,0.2401,0.8,121,6
0.1328397334055965,50,1357,0.593383536655627,1.0,118,3
1.0,40,1356,0.0605,0.4633481392055366,36,2
0.1449,200,1353,0.2661,1.0,191,6
0.9993,80,1692,0.1064,0.7907,73,5
0.633,40,1374,0.5604,0.8571,120,6
1.0,40,1404,0.0584,0.4789,40,2
1.0,100,1346,0.0906,0.8232,0,6
1.0,40,1402,0.0585,0.3947,39,2
0.6902356498138946,40,1312,0.15611602055464657,1.0,100,5
0.1862,70,1690,0.0,0.4286,80,6
0.3977,40,1362,0.7709,0.3529,109,6
0.1398783370094877,50,1357,0.87837088018625,1.0,110,3
0.6361620146288925,150,1687,0.11427573462223627,1.0,82,0
0.12468470587692908,50,1358,0.2302394831471083,1.0,106,3
0.3241,40,1378,0.8331,0.4444,125,6
0.7729,80,1364,0.4106,0.6923,86,5
0.9938216252007389,70,1356,0.09490609906024584,0.6169895868673249,78,1
1.0,40,1356,0.06030690498266284,0.4698452286207822,38,2
0.257,40,1322,0.879,1.0,77,5
0.2007,40,1374,0.4949,0.4545,132,6
0.14436189782573636,50,1358,0.8653727203330495,0.7613046675265474,123,3
0.13783109936599064,50,1358,0.7199981331801145,1.0,114,3
0.9484869690738232,40,1361,0.17746547240742216,0.4195841334577124,119,1
1.0,70,1692,0.0426,0.9891,76,5
1.0,40,1666,0.2761,0.5093,36,2
0.9999,80,1692,0.2305,0.7108,119,5
0.13861579049480072,50,1358,0.8637272033638073,1.0,111,3
1.0,40,1356,0.05760374194613362,0.5257003868607049,43,2
0.2981576179930841,200,1687,0.07401785057137387,1.0,106,0
0.2105,70,1624,0.4938,1.0,101,5
0.9984046400000921,70,1356,0.27817585252745247,0.9697965621015164,81,1
0.2901,70,1688,0.4763,1.0,61,5
0.13793147164315975,50,1358,0.49225884782944035,0.9501515542142354,116,3
0.13535599686490368,50,1358,0.23063353902424805,0.9325506823872514,128,3
0.7109754493008819,70,1356,0.3347381294186393,0.824853610167164,110,1
1.0,40,1398,0.0558,0.4712184894895823,29,2
0.2583,40,1358,0.0442,1.0,89,0
0.143404401149177,50,1358,0.2211239352737322,0.8588636788994506,123,3
0.20878845560089743,70,1357,0.4678877858506748,0.9302332426303068,112,1
1.0,40,1360,0.1221,0.5698,67,2
0.3068,100,1364,0.7771,1.0,103,6
0.2787375940473167,70,1354,0.24121876060374314,0.8373798811404037,109,1
0.4992827847630571,100,1364,0.9140356392374125,0.9981461262202439,97,4
1.0,40,1404,0.0,0.3441,22,2
0.40058257847841894,80,1362,0.4145998511096335,0.666703555534942,86,5
0.2699,40,1664,0.738,0.6,134,6
0.9967725777382194,100,1364,0.9102981748536605,1.0,97,4
1.0,40,1358,0.0604,0.544,38,2
0.26750199187774837,100,1364,0.8987879165452611,1.0,106,4
0.9592897559569051,70,1356,0.00831035161682285,0.8727984941411326,40,1
0.5579016649428516,200,1687,0.08964496053733104,1.0,95,0
